SUMMARY,DTSTART,DTEND,CALENDAR,DURATION
Academia,2025-07-12 07:00:00,2025-07-12 08:10:00,Exercícios,1.1666666666667
Academia,2025-07-14 07:00:00,2025-07-14 08:10:00,Exercícios,1.1666666666667
Academia,2025-07-15 07:00:00,2025-07-15 08:10:00,Exercícios,1.1666666666667
Academia,2025-07-16 07:00:00,2025-07-16 08:10:00,Exercícios,1.1666666666667
Academia,2025-07-17 07:00:00,2025-07-17 08:10:00,Exercícios,1.1666666666667
Academia,2025-07-18 07:00:00,2025-07-18 08:10:00,Exercícios,1.1666666666667
Aula da Liane,2015-12-13 15:00:00,2015-12-13 16:00:00,Pessoal,1
Casa do Felipe,2016-05-14 00:00:00,2016-05-15 00:00:00,Pessoal,24
Aniversário da minha irmã,2016-09-07 00:00:00,2016-09-08 00:00:00,Pessoal,24
Aniversário da minha mãe,2016-11-14 00:00:00,2016-11-15 00:00:00,Pessoal,24
Ps Plus,2016-12-08 00:00:00,2016-12-09 00:00:00,Pessoal,24
Meu Aniversário,2017-04-22 00:00:00,2017-04-23 00:00:00,Pessoal,24
Aniversário do meu pai,2017-05-08 00:00:00,2017-05-09 00:00:00,Pessoal,24
Lembrar Marie,2017-08-22 00:00:00,2017-08-23 00:00:00,Pessoal,24
Aniversário da minha irmã,2017-09-07 00:00:00,2017-09-08 00:00:00,Pessoal,24
Aniversário da minha mãe,2017-11-14 00:00:00,2017-11-15 00:00:00,Pessoal,24
Formatura CSA,2017-12-14 23:00:00,2017-12-15 07:00:00,Pessoal,8
Help!,2018-02-03 17:00:00,2018-02-03 23:00:00,Pessoal,6
Meu Aniversário,2018-04-22 00:00:00,2018-04-23 00:00:00,Pessoal,24
Aniversário do meu pai,2018-05-08 00:00:00,2018-05-09 00:00:00,Pessoal,24
Aula,2018-08-06 07:20:00,2018-08-06 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-06 17:30:00,2018-08-06 18:30:00,Pessoal,1
Aula,2018-08-07 07:20:00,2018-08-07 12:50:00,Pessoal,5.5
Muay Thai,2018-08-07 21:00:00,2018-08-07 22:10:00,Pessoal,1.1666666666667
Aula,2018-08-08 07:20:00,2018-08-08 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-08 17:30:00,2018-08-08 18:30:00,Pessoal,1
Aula,2018-08-09 07:20:00,2018-08-09 12:50:00,Pessoal,5.5
Muay Thai,2018-08-09 21:00:00,2018-08-09 22:00:00,Pessoal,1
Aula,2018-08-10 07:20:00,2018-08-10 12:40:00,Pessoal,5.3333333333333
Academia,2018-08-10 17:30:00,2018-08-10 18:30:00,Pessoal,1
Baile da Gaiola,2018-08-10 22:00:00,2018-08-11 07:00:00,Pessoal,9
Aula,2018-08-13 07:20:00,2018-08-13 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-13 17:30:00,2018-08-13 18:30:00,Pessoal,1
Aula,2018-08-14 07:20:00,2018-08-14 12:50:00,Pessoal,5.5
Muay Thai,2018-08-14 21:00:00,2018-08-14 22:10:00,Pessoal,1.1666666666667
Aula,2018-08-15 07:20:00,2018-08-15 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-15 17:30:00,2018-08-15 18:30:00,Pessoal,1
Aula,2018-08-16 07:20:00,2018-08-16 12:50:00,Pessoal,5.5
Muay Thai,2018-08-16 21:00:00,2018-08-16 22:00:00,Pessoal,1
Aula,2018-08-17 07:20:00,2018-08-17 12:40:00,Pessoal,5.3333333333333
Academia,2018-08-17 17:30:00,2018-08-17 18:30:00,Pessoal,1
Aula,2018-08-20 07:20:00,2018-08-20 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-20 17:30:00,2018-08-20 18:30:00,Pessoal,1
Aula,2018-08-21 07:20:00,2018-08-21 12:50:00,Pessoal,5.5
Muay Thai,2018-08-21 21:00:00,2018-08-21 22:10:00,Pessoal,1.1666666666667
Aula,2018-08-22 07:20:00,2018-08-22 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-22 17:30:00,2018-08-22 18:30:00,Pessoal,1
Aula,2018-08-23 07:20:00,2018-08-23 12:50:00,Pessoal,5.5
Muay Thai,2018-08-23 21:00:00,2018-08-23 22:00:00,Pessoal,1
Aula,2018-08-24 07:20:00,2018-08-24 12:40:00,Pessoal,5.3333333333333
Academia,2018-08-24 17:30:00,2018-08-24 18:30:00,Pessoal,1
Amazônia,2018-08-26 05:00:00,2018-08-31 06:00:00,Pessoal,121
Aula,2018-08-27 07:20:00,2018-08-27 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-27 17:30:00,2018-08-27 18:30:00,Pessoal,1
Aula,2018-08-28 07:20:00,2018-08-28 12:50:00,Pessoal,5.5
Muay Thai,2018-08-28 21:00:00,2018-08-28 22:10:00,Pessoal,1.1666666666667
Aula,2018-08-29 07:20:00,2018-08-29 17:10:00,Pessoal,9.8333333333333
Academia,2018-08-29 17:30:00,2018-08-29 18:30:00,Pessoal,1
Aula,2018-08-30 07:20:00,2018-08-30 12:50:00,Pessoal,5.5
Muay Thai,2018-08-30 21:00:00,2018-08-30 22:00:00,Pessoal,1
Aula,2018-08-31 07:20:00,2018-08-31 12:40:00,Pessoal,5.3333333333333
Academia,2018-08-31 17:30:00,2018-08-31 18:30:00,Pessoal,1
Aula,2018-09-03 07:20:00,2018-09-03 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-03 17:30:00,2018-09-03 18:30:00,Pessoal,1
Aula,2018-09-04 07:20:00,2018-09-04 12:50:00,Pessoal,5.5
Muay Thai,2018-09-04 21:00:00,2018-09-04 22:10:00,Pessoal,1.1666666666667
Aula,2018-09-05 07:20:00,2018-09-05 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-05 17:30:00,2018-09-05 18:30:00,Pessoal,1
Aula,2018-09-06 07:20:00,2018-09-06 12:50:00,Pessoal,5.5
Muay Thai,2018-09-06 21:00:00,2018-09-06 22:00:00,Pessoal,1
Aniversário da minha irmã,2018-09-07 00:00:00,2018-09-08 00:00:00,Pessoal,24
Aula,2018-09-07 07:20:00,2018-09-07 12:40:00,Pessoal,5.3333333333333
Academia,2018-09-07 17:30:00,2018-09-07 18:30:00,Pessoal,1
Aula,2018-09-10 07:20:00,2018-09-10 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-10 17:30:00,2018-09-10 18:30:00,Pessoal,1
Aula,2018-09-11 07:20:00,2018-09-11 12:50:00,Pessoal,5.5
Muay Thai,2018-09-11 21:00:00,2018-09-11 22:10:00,Pessoal,1.1666666666667
Aula,2018-09-12 07:20:00,2018-09-12 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-12 17:30:00,2018-09-12 18:30:00,Pessoal,1
Aula,2018-09-13 07:20:00,2018-09-13 12:50:00,Pessoal,5.5
Muay Thai,2018-09-13 21:00:00,2018-09-13 22:00:00,Pessoal,1
Aula,2018-09-14 07:20:00,2018-09-14 12:40:00,Pessoal,5.3333333333333
Academia,2018-09-14 17:30:00,2018-09-14 18:30:00,Pessoal,1
Aula,2018-09-17 07:20:00,2018-09-17 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-17 17:30:00,2018-09-17 18:30:00,Pessoal,1
Aula,2018-09-18 07:20:00,2018-09-18 12:50:00,Pessoal,5.5
Muay Thai,2018-09-18 21:00:00,2018-09-18 22:10:00,Pessoal,1.1666666666667
Aula,2018-09-19 07:20:00,2018-09-19 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-19 17:30:00,2018-09-19 18:30:00,Pessoal,1
Aula,2018-09-20 07:20:00,2018-09-20 12:50:00,Pessoal,5.5
Muay Thai,2018-09-20 21:00:00,2018-09-20 22:00:00,Pessoal,1
Aula,2018-09-21 07:20:00,2018-09-21 12:40:00,Pessoal,5.3333333333333
Academia,2018-09-21 17:30:00,2018-09-21 18:30:00,Pessoal,1
Aula,2018-09-24 07:20:00,2018-09-24 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-24 17:30:00,2018-09-24 18:30:00,Pessoal,1
Aula,2018-09-25 07:20:00,2018-09-25 12:50:00,Pessoal,5.5
Muay Thai,2018-09-25 21:00:00,2018-09-25 22:10:00,Pessoal,1.1666666666667
Aula,2018-09-26 07:20:00,2018-09-26 17:10:00,Pessoal,9.8333333333333
Academia,2018-09-26 17:30:00,2018-09-26 18:30:00,Pessoal,1
Aula,2018-09-27 07:20:00,2018-09-27 12:50:00,Pessoal,5.5
Muay Thai,2018-09-27 21:00:00,2018-09-27 22:00:00,Pessoal,1
Aula,2018-09-28 07:20:00,2018-09-28 12:40:00,Pessoal,5.3333333333333
Academia,2018-09-28 17:30:00,2018-09-28 18:30:00,Pessoal,1
Aula,2018-10-01 07:20:00,2018-10-01 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-01 17:30:00,2018-10-01 18:30:00,Pessoal,1
Aula,2018-10-02 07:20:00,2018-10-02 12:50:00,Pessoal,5.5
Muay Thai,2018-10-02 21:00:00,2018-10-02 22:10:00,Pessoal,1.1666666666667
Aula,2018-10-03 07:20:00,2018-10-03 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-03 17:30:00,2018-10-03 18:30:00,Pessoal,1
Aula,2018-10-04 07:20:00,2018-10-04 12:50:00,Pessoal,5.5
Muay Thai,2018-10-04 21:00:00,2018-10-04 22:00:00,Pessoal,1
Aula,2018-10-05 07:20:00,2018-10-05 12:40:00,Pessoal,5.3333333333333
Academia,2018-10-05 17:30:00,2018-10-05 18:30:00,Pessoal,1
Aula,2018-10-08 07:20:00,2018-10-08 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-08 17:30:00,2018-10-08 18:30:00,Pessoal,1
Aula,2018-10-09 07:20:00,2018-10-09 12:50:00,Pessoal,5.5
Muay Thai,2018-10-09 21:00:00,2018-10-09 22:10:00,Pessoal,1.1666666666667
Aula,2018-10-10 07:20:00,2018-10-10 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-10 17:30:00,2018-10-10 18:30:00,Pessoal,1
Aula,2018-10-11 07:20:00,2018-10-11 12:50:00,Pessoal,5.5
Muay Thai,2018-10-11 21:00:00,2018-10-11 22:00:00,Pessoal,1
Aula,2018-10-12 07:20:00,2018-10-12 12:40:00,Pessoal,5.3333333333333
Academia,2018-10-12 17:30:00,2018-10-12 18:30:00,Pessoal,1
Aula,2018-10-15 07:20:00,2018-10-15 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-15 17:30:00,2018-10-15 18:30:00,Pessoal,1
Aula,2018-10-16 07:20:00,2018-10-16 12:50:00,Pessoal,5.5
Muay Thai,2018-10-16 21:00:00,2018-10-16 22:10:00,Pessoal,1.1666666666667
Aula,2018-10-17 07:20:00,2018-10-17 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-17 17:30:00,2018-10-17 18:30:00,Pessoal,1
Aula,2018-10-18 07:20:00,2018-10-18 12:50:00,Pessoal,5.5
Muay Thai,2018-10-18 21:00:00,2018-10-18 22:00:00,Pessoal,1
Aula,2018-10-19 07:20:00,2018-10-19 12:40:00,Pessoal,5.3333333333333
Academia,2018-10-19 17:30:00,2018-10-19 18:30:00,Pessoal,1
Aula,2018-10-22 07:20:00,2018-10-22 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-22 17:30:00,2018-10-22 18:30:00,Pessoal,1
Aula,2018-10-23 07:20:00,2018-10-23 12:50:00,Pessoal,5.5
Muay Thai,2018-10-23 21:00:00,2018-10-23 22:10:00,Pessoal,1.1666666666667
Aula,2018-10-24 07:20:00,2018-10-24 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-24 17:30:00,2018-10-24 18:30:00,Pessoal,1
Aula,2018-10-25 07:20:00,2018-10-25 12:50:00,Pessoal,5.5
Muay Thai,2018-10-25 21:00:00,2018-10-25 22:00:00,Pessoal,1
Aula,2018-10-26 07:20:00,2018-10-26 12:40:00,Pessoal,5.3333333333333
Academia,2018-10-26 17:30:00,2018-10-26 18:30:00,Pessoal,1
Aula,2018-10-29 07:20:00,2018-10-29 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-29 17:30:00,2018-10-29 18:30:00,Pessoal,1
Aula,2018-10-30 07:20:00,2018-10-30 12:50:00,Pessoal,5.5
Muay Thai,2018-10-30 21:00:00,2018-10-30 22:10:00,Pessoal,1.1666666666667
Aula,2018-10-31 07:20:00,2018-10-31 17:10:00,Pessoal,9.8333333333333
Academia,2018-10-31 17:30:00,2018-10-31 18:30:00,Pessoal,1
Aula,2018-11-01 07:20:00,2018-11-01 12:50:00,Pessoal,5.5
Muay Thai,2018-11-01 21:00:00,2018-11-01 22:00:00,Pessoal,1
Aula,2018-11-02 07:20:00,2018-11-02 12:40:00,Pessoal,5.3333333333333
Academia,2018-11-02 17:30:00,2018-11-02 18:30:00,Pessoal,1
Aula,2018-11-05 07:20:00,2018-11-05 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-05 17:30:00,2018-11-05 18:30:00,Pessoal,1
Aula,2018-11-06 07:20:00,2018-11-06 12:50:00,Pessoal,5.5
Muay Thai,2018-11-06 21:00:00,2018-11-06 22:10:00,Pessoal,1.1666666666667
Aula,2018-11-07 07:20:00,2018-11-07 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-07 17:30:00,2018-11-07 18:30:00,Pessoal,1
Aula,2018-11-08 07:20:00,2018-11-08 12:50:00,Pessoal,5.5
Muay Thai,2018-11-08 21:00:00,2018-11-08 22:00:00,Pessoal,1
Aula,2018-11-09 07:20:00,2018-11-09 12:40:00,Pessoal,5.3333333333333
Academia,2018-11-09 17:30:00,2018-11-09 18:30:00,Pessoal,1
Aula,2018-11-12 07:20:00,2018-11-12 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-12 17:30:00,2018-11-12 18:30:00,Pessoal,1
Aula,2018-11-13 07:20:00,2018-11-13 12:50:00,Pessoal,5.5
Muay Thai,2018-11-13 21:00:00,2018-11-13 22:10:00,Pessoal,1.1666666666667
Aniversário da minha mãe,2018-11-14 00:00:00,2018-11-15 00:00:00,Pessoal,24
Aula,2018-11-14 07:20:00,2018-11-14 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-14 17:30:00,2018-11-14 18:30:00,Pessoal,1
Aula,2018-11-15 07:20:00,2018-11-15 12:50:00,Pessoal,5.5
Muay Thai,2018-11-15 21:00:00,2018-11-15 22:00:00,Pessoal,1
Aula,2018-11-16 07:20:00,2018-11-16 12:40:00,Pessoal,5.3333333333333
Academia,2018-11-16 17:30:00,2018-11-16 18:30:00,Pessoal,1
Aula,2018-11-19 07:20:00,2018-11-19 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-19 17:30:00,2018-11-19 18:30:00,Pessoal,1
Aula,2018-11-20 07:20:00,2018-11-20 12:50:00,Pessoal,5.5
Muay Thai,2018-11-20 21:00:00,2018-11-20 22:10:00,Pessoal,1.1666666666667
Aula,2018-11-21 07:20:00,2018-11-21 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-21 17:30:00,2018-11-21 18:30:00,Pessoal,1
Aula,2018-11-22 07:20:00,2018-11-22 12:50:00,Pessoal,5.5
Muay Thai,2018-11-22 21:00:00,2018-11-22 22:00:00,Pessoal,1
Aula,2018-11-23 07:20:00,2018-11-23 12:40:00,Pessoal,5.3333333333333
Academia,2018-11-23 17:30:00,2018-11-23 18:30:00,Pessoal,1
Aula,2018-11-26 07:20:00,2018-11-26 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-26 17:30:00,2018-11-26 18:30:00,Pessoal,1
Aula,2018-11-27 07:20:00,2018-11-27 12:50:00,Pessoal,5.5
Muay Thai,2018-11-27 21:00:00,2018-11-27 22:10:00,Pessoal,1.1666666666667
Aula,2018-11-28 07:20:00,2018-11-28 17:10:00,Pessoal,9.8333333333333
Academia,2018-11-28 17:30:00,2018-11-28 18:30:00,Pessoal,1
Aula,2018-11-29 07:20:00,2018-11-29 12:50:00,Pessoal,5.5
Muay Thai,2018-11-29 21:00:00,2018-11-29 22:00:00,Pessoal,1
Aula,2018-11-30 07:20:00,2018-11-30 12:40:00,Pessoal,5.3333333333333
Academia,2018-11-30 17:30:00,2018-11-30 18:30:00,Pessoal,1
Aula,2018-12-03 07:20:00,2018-12-03 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-03 17:30:00,2018-12-03 18:30:00,Pessoal,1
Aula,2018-12-04 07:20:00,2018-12-04 12:50:00,Pessoal,5.5
Muay Thai,2018-12-04 21:00:00,2018-12-04 22:10:00,Pessoal,1.1666666666667
Aula,2018-12-05 07:20:00,2018-12-05 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-05 17:30:00,2018-12-05 18:30:00,Pessoal,1
Aula,2018-12-06 07:20:00,2018-12-06 12:50:00,Pessoal,5.5
Muay Thai,2018-12-06 21:00:00,2018-12-06 22:00:00,Pessoal,1
Aula,2018-12-07 07:20:00,2018-12-07 12:40:00,Pessoal,5.3333333333333
Academia,2018-12-07 17:30:00,2018-12-07 18:30:00,Pessoal,1
Aula,2018-12-10 07:20:00,2018-12-10 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-10 17:30:00,2018-12-10 18:30:00,Pessoal,1
Aula,2018-12-11 07:20:00,2018-12-11 12:50:00,Pessoal,5.5
Muay Thai,2018-12-11 21:00:00,2018-12-11 22:10:00,Pessoal,1.1666666666667
Aula,2018-12-12 07:20:00,2018-12-12 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-12 17:30:00,2018-12-12 18:30:00,Pessoal,1
Aula,2018-12-13 07:20:00,2018-12-13 12:50:00,Pessoal,5.5
Muay Thai,2018-12-13 21:00:00,2018-12-13 22:00:00,Pessoal,1
Aula,2018-12-14 07:20:00,2018-12-14 12:40:00,Pessoal,5.3333333333333
Academia,2018-12-14 17:30:00,2018-12-14 18:30:00,Pessoal,1
Aula,2018-12-17 07:20:00,2018-12-17 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-17 17:30:00,2018-12-17 18:30:00,Pessoal,1
Aula,2018-12-18 07:20:00,2018-12-18 12:50:00,Pessoal,5.5
Muay Thai,2018-12-18 21:00:00,2018-12-18 22:10:00,Pessoal,1.1666666666667
Aula,2018-12-19 07:20:00,2018-12-19 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-19 17:30:00,2018-12-19 18:30:00,Pessoal,1
Aula,2018-12-20 07:20:00,2018-12-20 12:50:00,Pessoal,5.5
Muay Thai,2018-12-20 21:00:00,2018-12-20 22:00:00,Pessoal,1
Aula,2018-12-21 07:20:00,2018-12-21 12:40:00,Pessoal,5.3333333333333
Academia,2018-12-21 17:30:00,2018-12-21 18:30:00,Pessoal,1
Aula,2018-12-24 07:20:00,2018-12-24 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-24 17:30:00,2018-12-24 18:30:00,Pessoal,1
Aula,2018-12-25 07:20:00,2018-12-25 12:50:00,Pessoal,5.5
Muay Thai,2018-12-25 21:00:00,2018-12-25 22:10:00,Pessoal,1.1666666666667
Aula,2018-12-26 07:20:00,2018-12-26 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-26 17:30:00,2018-12-26 18:30:00,Pessoal,1
Aula,2018-12-27 07:20:00,2018-12-27 12:50:00,Pessoal,5.5
Muay Thai,2018-12-27 21:00:00,2018-12-27 22:00:00,Pessoal,1
Aula,2018-12-28 07:20:00,2018-12-28 12:40:00,Pessoal,5.3333333333333
Academia,2018-12-28 17:30:00,2018-12-28 18:30:00,Pessoal,1
Aula,2018-12-31 07:20:00,2018-12-31 17:10:00,Pessoal,9.8333333333333
Academia,2018-12-31 17:30:00,2018-12-31 18:30:00,Pessoal,1
Aula,2019-01-01 07:20:00,2019-01-01 12:50:00,Pessoal,5.5
Muay Thai,2019-01-01 21:00:00,2019-01-01 22:10:00,Pessoal,1.1666666666667
Aula,2019-01-02 07:20:00,2019-01-02 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-02 17:30:00,2019-01-02 18:30:00,Pessoal,1
Aula,2019-01-03 07:20:00,2019-01-03 12:50:00,Pessoal,5.5
Muay Thai,2019-01-03 21:00:00,2019-01-03 22:00:00,Pessoal,1
Aula,2019-01-04 07:20:00,2019-01-04 12:40:00,Pessoal,5.3333333333333
Academia,2019-01-04 17:30:00,2019-01-04 18:30:00,Pessoal,1
Aula,2019-01-07 07:20:00,2019-01-07 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-07 17:30:00,2019-01-07 18:30:00,Pessoal,1
Aula,2019-01-08 07:20:00,2019-01-08 12:50:00,Pessoal,5.5
Muay Thai,2019-01-08 21:00:00,2019-01-08 22:10:00,Pessoal,1.1666666666667
Aula,2019-01-09 07:20:00,2019-01-09 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-09 17:30:00,2019-01-09 18:30:00,Pessoal,1
Aula,2019-01-10 07:20:00,2019-01-10 12:50:00,Pessoal,5.5
Muay Thai,2019-01-10 21:00:00,2019-01-10 22:00:00,Pessoal,1
Aula,2019-01-11 07:20:00,2019-01-11 12:40:00,Pessoal,5.3333333333333
Academia,2019-01-11 17:30:00,2019-01-11 18:30:00,Pessoal,1
Aula,2019-01-14 07:20:00,2019-01-14 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-14 17:30:00,2019-01-14 18:30:00,Pessoal,1
Aula,2019-01-15 07:20:00,2019-01-15 12:50:00,Pessoal,5.5
Muay Thai,2019-01-15 21:00:00,2019-01-15 22:10:00,Pessoal,1.1666666666667
Aula,2019-01-16 07:20:00,2019-01-16 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-16 17:30:00,2019-01-16 18:30:00,Pessoal,1
Aula,2019-01-17 07:20:00,2019-01-17 12:50:00,Pessoal,5.5
Muay Thai,2019-01-17 21:00:00,2019-01-17 22:00:00,Pessoal,1
Aula,2019-01-18 07:20:00,2019-01-18 12:40:00,Pessoal,5.3333333333333
Academia,2019-01-18 17:30:00,2019-01-18 18:30:00,Pessoal,1
Aula,2019-01-21 07:20:00,2019-01-21 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-21 17:30:00,2019-01-21 18:30:00,Pessoal,1
Aula,2019-01-22 07:20:00,2019-01-22 12:50:00,Pessoal,5.5
Muay Thai,2019-01-22 21:00:00,2019-01-22 22:10:00,Pessoal,1.1666666666667
Aula,2019-01-23 07:20:00,2019-01-23 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-23 17:30:00,2019-01-23 18:30:00,Pessoal,1
Aula,2019-01-24 07:20:00,2019-01-24 12:50:00,Pessoal,5.5
Muay Thai,2019-01-24 21:00:00,2019-01-24 22:00:00,Pessoal,1
Aula,2019-01-25 07:20:00,2019-01-25 12:40:00,Pessoal,5.3333333333333
Academia,2019-01-25 17:30:00,2019-01-25 18:30:00,Pessoal,1
Aula,2019-01-28 07:20:00,2019-01-28 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-28 17:30:00,2019-01-28 18:30:00,Pessoal,1
Aula,2019-01-29 07:20:00,2019-01-29 12:50:00,Pessoal,5.5
Muay Thai,2019-01-29 21:00:00,2019-01-29 22:10:00,Pessoal,1.1666666666667
Aula,2019-01-30 07:20:00,2019-01-30 17:10:00,Pessoal,9.8333333333333
Academia,2019-01-30 17:30:00,2019-01-30 18:30:00,Pessoal,1
Aula,2019-01-31 07:20:00,2019-01-31 12:50:00,Pessoal,5.5
Muay Thai,2019-01-31 21:00:00,2019-01-31 22:00:00,Pessoal,1
Meu Aniversário,2019-04-22 00:00:00,2019-04-23 00:00:00,Pessoal,24
Aniversário do meu pai,2019-05-08 00:00:00,2019-05-09 00:00:00,Pessoal,24
Aniversário da minha irmã,2019-09-07 00:00:00,2019-09-08 00:00:00,Pessoal,24
Aniversário da minha mãe,2019-11-14 00:00:00,2019-11-15 00:00:00,Pessoal,24
Aniversário de Namoro,2019-11-16 00:00:00,2019-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2019-12-16 00:00:00,2019-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-01-16 00:00:00,2020-01-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-02-16 00:00:00,2020-02-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-03-16 00:00:00,2020-03-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-04-16 00:00:00,2020-04-17 00:00:00,Pessoal,24
Meu Aniversário,2020-04-22 00:00:00,2020-04-23 00:00:00,Pessoal,24
Aniversário do meu pai,2020-05-08 00:00:00,2020-05-09 00:00:00,Pessoal,24
Aniversário de Namoro,2020-05-16 00:00:00,2020-05-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-06-16 00:00:00,2020-06-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-07-16 00:00:00,2020-07-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-08-16 00:00:00,2020-08-17 00:00:00,Pessoal,24
Aniversário da minha irmã,2020-09-07 00:00:00,2020-09-08 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-09-16 00:00:00,2020-09-17 00:00:00,Pessoal,24
Estudar cálculo e ficha 2,2020-09-18 08:00:00,2020-09-18 13:00:00,Pessoal,5
SEASON NOVA RL,2020-09-22 00:00:00,2020-09-23 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-10-16 00:00:00,2020-10-17 00:00:00,Pessoal,24
Aniversário da minha mãe,2020-11-14 00:00:00,2020-11-15 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-11-16 00:00:00,2020-11-17 00:00:00,Pessoal,24
BLACK FRIDAY,2020-11-28 00:00:00,2020-11-29 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
Aniversário de Namoro,2020-12-16 00:00:00,2020-12-17 00:00:00,Pessoal,24
